title,link,score,review
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,5,지루해서 졸았어요ㅜㅜ
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,10,<그랜드 부다페스트 호텔> 이후 또다시 정점을 찍은 미장센. 웨스 앤더슨 필모 중 처음으로 깊은 의미가 담긴 작품. 파란만장했던 그때 그 시절의 언론에게 바치는 러브레터
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,"길고양이들도 세상에 태어나 어떻게든 살아가려고 애쓰는 우리와 다를 것 없는 생명입니다. 길고양이를 보호하고 길고양이의 삶을 존중하는 것은 사회적 약자인 어린이, 노인, 여성 그리고 우리 모두의 존중으로 이어집니다. 세상에 잠깐 머물렀다 가는 짧은 인생에서 서로 미워하지 말고 서로 이해하고 소통하고 공존하며 살았으면 좋겠습니다."
루카,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=202903&target=after,10,진짜 감동적이고 재밌어요!!
귀멸의 칼날: 나타구모산 편,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201681&target=after,10,벽력일섬과 히노카미카구라를 극장판으로 볼 수 있다는 것 만으로도 감동  그 자체였음 !
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,7,느와르 영화 치곤 킬링타임용은 되네요
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,기대를 안하고 봤는데 최고에요!!
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,따뜻한 영화 잘 봤습니다. 여기서 약자를 혐오하고 조롱하는 인간들은.. 본인의 인생에서 인정과 사랑을 받아본 기억이 한 번도 없기 때문인 것 같아서 오히려 참.. 안쓰럽고 불쌍하게 느껴지네요.
007 노 타임 투 다이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99702&target=after,1,여주 개발암이네. 왜 조종당하는지 개연성 하나도 없음. 악당이 시키면 그냥 질질 쳐 울면서 다해줌.
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,10,우선 음악과 배우들의 연기만으로도 넘 좋았고 완전 몰입해서 초반부터 마지막 You will be found 나올 때 까지 눈물흘리면서 봤네요~~씁쓸함도 있지만 따뜻함도 가득한~~개인적으로는 넘 좋았어요^^
하프 라이트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=59040&target=after,10,아름다운 영상과 음악 훌륭한 연기... 소설 한 권을 읽은 듯한 여운과 슬픔이 남는 영화다. 사랑과 진실에 대해 생각해볼 수 있는 여러번 봐도 좋을 영화!
염력,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=153651&target=after,2,인생 최악의 영화 ...
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,매든 얼굴 보러가는 영화였어요...
귀멸의 칼날: 남매의 연,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201680&target=after,6,그럭저럭 볼만하다...
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,가볍게 웃고 볼수 있는 영화. 연기는 훌륭하고 감독이 각 캐릭터의 개성을 매우 잘 살린듯
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,4,스토리가 다소 루즈한감이 있음
안나 카레니나,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=93217&target=after,10,다 모르겠고 브론스키 얼굴이 별다섯개
블랙 위도우,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184318&target=after,8,가족들 유머가 별로였고 산만했음. 이건 나타샤만의 영화였어야 했다.
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,기존 어벤져스 멤버들을 생각하고 보면 실망할 수도 있음
부산행,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=130966&target=after,6,장르가 장르인만큼 몰입감은 있었지만 개연성이 많이 아쉬웠습니다. 이정도가 적당한듯 합니다
만남의 광장,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=63722&target=after,10,생각보다 재미가 있네요^^
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,4,"전체적으로 영상 색감이 많이 아쉽다. 기억에 남는 음악도 없고, 조연들의 연기도 너무 어색하다. 연출이 시나리오를 받쳐주지 못한 듯. 그나마 두 남자주연배우의 연기는 인상깊다."
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,6,난해하다 이어지지않는 영화 난잡하다
얼굴없는 보스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=167422&target=after,1,조폭 꿈나무가 되기 위해 필수적인 것 두 가지. 문신. 그리고 이 영화 감상..
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,9,"역시 웨스 앤더슨. 영상미, 스토리, 음악 등 모두 다 취저였다. 다만 대사량이 너무 많아서 자막 보느라 초반에 좀 버거움...두 번 이상은 봐야 좋을 듯"
대테러부대: 팀 울프,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201727&target=after,5,다른 액션은 그럭저럭 볼만한데 격투씬은 너무 엉성하다
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,9,다시 봐도 엄청난 스케일과 세계관.
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,8,"내용 면에서 호불호가 갈릴 포인트가 있긴 하지만 개인적으로는 마음에 들었고, 노래들도 다 너무 좋았다"
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,9,무난하게 잘봤어요
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,"러닝타임이 긴데 정말 재밌었습니다. 기이하고 기괴하지만 계속 생각하게 되는 영화예요! 정말 웅장하고, 2편이 기대됩니다!!"
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,스토리 개연성도 없고 영상미도 없고 시간과 돈이 아까운 영화. 진짜 너무 재미 없어서 깜짝 놀람 ㅋㅋㅋㅋ;;;; 이 정도 배우에 이런 연출이라니.. 배우들이 아까웠다. 돈 낭비했다 윽.. 앞으로 조은지 감독 영화는 안 볼 듯…
뷰티풀 마인드,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=34010&target=after,8,어떤 천재성은 광기가 되어 누군가를 괴롭힌다. 그러나 어떤 광기는 다른 소중한 것들을 더욱 단단하게 만들어준다.
데미지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=13791&target=after,8,그래도 스티븐은 진한 사랑 한번은 했었네 모든걸 잃은뒤 떠난곳에 아들과 그의 연인 셋이 찍은 사진을 크게 확대해 놓고 본다 다른 남자의 아이를 가져 더 이상 남과 다를게 없다는 대사가 허무하다 그런대로 잘 만든 영화
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,최고의 연기였습니다. 전너무 재밌게 잘봤어요
귀멸의 칼날: 나타구모산 편,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201681&target=after,5,내감성은 아니네
희생부활자,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=140696&target=after,10,스토리 배우연기 몰입감 저는 다 좋았는데 평점들이 아주 가혹하네요ㅎㅎ 저는 잘 봤습니다~
희생부활자,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=140696&target=after,10,스토리 배우연기 몰입감 저는 다 좋았는데 평점들이 아주 가혹하네요ㅎㅎ 저는 잘 봤습니다~
해리가 샐리를 만났을 때,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=10250&target=after,9,완벽한 사랑은 균형보다 깊이에 있다.
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,서사 위주의 영화를 만들 수밖에 없었던 이유는 알겠으나 아쉬운 것도 어쩔 수가 없다
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,7,스토리는 잡지처럼 이어지지 않고 특색을 잘 살린 영상미가 인상적이다.
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,10,보면서 정말 많이 울었다..다음에  또 보고싶은 영화
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,7,기대를 내려놓으니 더 재밌게 본듯!
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,
빛나는 순간,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=193327&target=after,8,정말 오랜만에 이런 감정을 느껴보네요 감사합니다 제주도의 아름다운 풍경 또한 말할것도 없구요
내일의 기억,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185293&target=after,10,보는 내내 긴장을 늦출 수 없이 재밌었다
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,8,원작을 뛰어난 영상으로 만날 수 있어 매우 좋았다.
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,7,안졸고 맨정신으로 봤는데도 기억이 흐릿한 부분이 있다...
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,그냥 보러 갔는데 최근에 본 영화 중에 제일 힐링되고 재밌었어요...너무 웃겨요 ㅎㅎ
사랑의 블랙홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=13957&target=after,8,누군가 그토록 원했던 내일이 우리의 오늘이었음을.
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,6,기대가 컸는데 줄거리는 나열되고 비주얼도 이전 작품들만큼 내내 눈부시진 않아서...중간중간 나른해서 하품하면서 봤네요
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,그냥 몰입감 ㅈ되요 꼭 영화관 가서 봐야함
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,진짜 뭔애기를 하고싶은건지 모르겟다재미도없고 스토리도 없고 교훈도 없고 그냥 동성애를 미화시키는 영화로밖에 안보인다
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,1,길에서 키우는 나만의 고앵이★ 책임은 지지 않는다
더 레슬러,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=50583&target=after,9,90년대라는 막차를 타지 못해 남겨진 자들을 위해
용서는 없다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=52420&target=after,7,"축구선수 부인다운, 여주인공의 현란한 발연기"
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,그저 가벼운 코미디 영화일 거라 생각했다 오산이었다
반지의 제왕: 반지 원정대,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=31794&target=after,9,시간이 흐를수록 점점 위대해지는 영화들이 있다.
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,8,수직과 수평이 만나는 영화적 영상미의 절정
클레멘타인,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=37886&target=after,10,또 다시 생각나여 방문 해 봅니다.어찌 이런 명작을 한번만 볼 수 있겠습니까..
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,2,연기는 좋은데 보다 잘뻔함 재미는 없음ㅋㅋ
발신제한,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=194205&target=after,7,웰메이드 킬링타임용 영화...!
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,8,성공적인 프리퀄 시리즈의 여정
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,8,기대 1도 안하고 봤는데 이해가 되면서도 그렇게 재미없지는 않은데? 라고 생각됨
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,9,배우들 연기 최고
귀멸의 칼날: 나타구모산 편,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201681&target=after,9,히노카미는 못참지!! 나타구모산 영화관에서 볼수있어서 너무 좋았습니다
테넷,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190010&target=after,10,그냥 보세요오짐 ㅋㅋㅋㅋ
어메이징 스파이더맨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=66823&target=after,7,"서사를 쓰려다가 말고, 범인 내용은 금방 사라지고, 전개 중간중간이 너무 비는 느낌. 스타일리시한 움직임이 많아서 볼만은 했는데 아쉬운점이 많은 작품이라고 생각드네요. 그와중에 엠마스톤 Nㅏ이스"
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,2,겁나 쌘 애들이라고 입김 불어넣고 영화에선 비실비실 전투씬도 어설프고 얘네들이 어느정도 고렙인지는 앞서 짤막하게라도 관객들한테 보여줘야되는거아니냐 영화에서 보여준 전투능력만 보면 토르선에서 다 정리일꺼같은데? 길가메쉬 이따위로 연출할꺼면 우리 동석이형 왜데려갔어 아놔 이제 이터널스는 적어도 극장가선 안봄
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,또 보러 가고 싶어요!!
너에게 가는 길,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203715&target=after,10,차별 없는 세상에 무지개를 띄울 영웅들.
그림자꽃,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188826&target=after,10,하루 빨리 북한으로 갔으면 좋겠네요..
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,"우선,기대하고예매했것만,,잠이와죽는줄,잼없어죽는줄,제목데로장르만로맨스네요"
그림자꽃,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188826&target=after,8,"영화를 보며 생각했다. 우선 그녀가 일종의 특권층이라 할 수 있는 평양의 시민이고, 양친이 다 계시고 남편이 의사라는 직업을 갖고 있고 결혼적령기의 딸도 있어 북한으로 돌아가고픈 생각이 드는 것이겠다고. 특권층도 아니고 멀쩡한 가족도 없다면 북으로 돌아가고 싶지 않을 거라고. 하지만 이내 이런 생각이 들었다. 스크린 속 김련희 씨의 특수한 상황을 지켜보면서 내가 왜 굳이 그런 조건들을 생각하고 있나, 라고. 이미 체제경쟁이란 말 자체가 우스울 만큼 무의미해진 현 시점을, 그리고 그녀의 남다른 사연을 고려해 그저 한 사람의 평양시민을 북한으로 송환시킨다고 해서 무슨 문제가 있겠냐고. 간첩일 수도 있다고? 글쎄. 그녀가 지난 11년간 우리 검경의 감시 하에 대구라는 도시에서 살며 얻은 정보보다 그냥 전 세계 어느곳에서든 1~2시간 동안 구글링해서 얻을 수 있는 정보가 더 많지 않을까."
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,4,졸리는 왜 마동석 죽은 이후로는 미치질않고 정상으로 돌아옴??! 내가 놓친 장면이 있나…
콜 미 바이 유어 네임,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=158885&target=after,10,"일단 무엇보다 되게 영화가 이쁘다는 느낌을 많이 받았다. 중간에 들려오는 피아노곡부터 잔잔한 멜로디까지, 영화가 참 아름답단 생각이 들었다."
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,3,제가 넘 기대했나봐요...
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,1,절대 보지마세요이 영화는 중국판 디워 = 쓰레기입니다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,9,제발 야하고 섹시한 영화 좀 많이 만들어라 감독들아
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,6,양조위 나이먹으니 완전 안성기 ㅎ
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,9,긴 러닝타임에도 불구하고 지루하다고 느낀 적 없고 반지의제왕 못지않게 재밌었음.
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,스케일 미쳤고 영상미가 쩔었어요!
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,9,재밌다 근데 야하고 섹시한 장면은 왜 이렇게 부족하노.
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,오락형 영화로 좋아요... 킬링타임용
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,5,기대가 너무 컸던건지 어벤저스의 아성을 뛰어넘지는 못하는 듯한 느낌이었음
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,7,다채로운 이야기와 다양한 장면들...볼게 너무 많아서 정신 없긴 해요 헤헤
007 노 타임 투 다이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99702&target=after,6,007에 신파라니~!! 헌정이라 하기엔 너무 오글거리는 전개. 초반 액션과 주제가만 기억에 남는다.
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,2,졸라 재미없네~ 그냥중국영화
주토피아,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=130850&target=after,10,재미있어서 3번정도는 본영화
주토피아,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=130850&target=after,10,재미있어서 3번정도는 본영화
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,재밌네여 ㅎㅎ ㅋㅋㅋ 최고
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,영화를 보고서 댓글을 쓰는건지..관람객 평점을 보니 '혐오가 일상이 되다'라는게 어떤 말인지 알겠네요.
뮤리엘의 웨딩,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=17878&target=after,10,"어릴때 비디오로 처음 봤던 뮤리엘! 보자마자 사랑에 빠졌었지... 주체적으로 바뀌어가는 뮤리엘의 스토리도 좋았고, OST도 너무 훌륭!!! 내 인생영화를 극장에서 다시 볼수 있다니 꼭 보겠습니당~~!!"
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,이런 장르 창조하려면 진짜 천재적인 재능과 몇년이상 탄탄한 구성으로 해야됨 어설프면 무조건 실패
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,10,"원작을 넘버는 전부 알고, 스토리를 애매하게 알고 봐는데, 중후반부로 갈수록 에반의 감정선을 따라가기 힘든 느낌이 있었다. 영화화에 대한 기대를 많이 품고 갔는데 넘버들을 생생하게 들을 수 있었던 것에 의의를 두기로 함.. 그래도 You will be found 장면 연출은 개인적으로 정말 좋았음"
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,4,재미 없대서 기대 안하고 갔는데도 정말 재미 없었어요 신기해요 하지만 앞으로의 마블 세계관이 어떻게 진행될지 궁금해요
브레이크 더 사일런스: 더 무비,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195975&target=after,1,이건 그냥 평점 주작이잔아
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,너무 유쾌하고 재미있었어요. 대사마다 어떻게 저럴수 있나싶을정도로 에드리브가 배우들 정말 대단했어요. 오랜만에 많이 웃었네요.
귀멸의 칼날: 남매의 연,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201680&target=after,4,Tv판을 극장에서 보는건데..큰 스크린에서 한번더 본다는데 의의를 두면 됨. 그이상 그이하도 아님.그냥 굿즈에 의한 국즈를 위한 구즈의 상영인듯.
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,하다못해 고양이까지 질투하는 그남들이란...^^강약약강의 표본ㅋㅋㅋ
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,극한직업처럼 빵빵 터지는 코미디 영화를 기대했었는데 생각보다 아쉬운 부분이 많았습니다.
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,아임 아이언맨 로버트 이후로 마블이 정말 노잼 의 끝판왕을 보여주고있다  짱깨치 에 이어 이터널스까지  말 그대로 동굴속 무지갱으로 빠지는 산으로가는 영화와 연출 연기 스토리
송해 1927,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=198478&target=after,6,송해 개인보다 가족이 더 많이 보이는 것 같아 아쉬웠어요
귀멸의 칼날: 남매의 연,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201680&target=after,5,
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,마블 영화.
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,멀리서나마 응원하겠습니다.
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,5,보여주는 게 너무 많다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,7,"코미디 영화는 아니고, 다양한 사랑에 관한 이야기?"
악몽,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192364&target=after,10,근래 가장 재미있게 본 영화
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,4,장혁의 조동아리 오물거리는 연기는 왜 항상 똑같을까???
랑종,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204496&target=after,10,몰입도 최고너무 무서워 못본 장면이 많음 밤에는 절대 혼자 보면 안됨
귀멸의 칼날: 남매의 연,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201680&target=after,10,말이 필요 없는 명작.ㅓ
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,8,어른들을 위한 동화 같은 이런 영화도 필요하다
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,2,1
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,10,"너무너무 감동적이고, 한번쯤은 꼭 보는걸 추천한다, 영화가 너무 감동적이고 너무 재미있다 위로가 되는 영화이고 많은 사람들이 좋아할것 같다"
귀멸의 칼날: 나타구모산 편,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201681&target=after,10,강력 강렬 하고 스토리 긴박하게 봤습니다 감동적 이고 창의성 이고 기대 안져버리고  부처님 걸고 강렬한 애미메이션 이네요
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,8,마블중에 가장 재미없는거 맞음..그래도 볼이유 충분해
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,2,아니 이게 뭔.... 감독이 마블 영화를 보긴 한 건지... ㅋㅋ
걸캅스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=174065&target=after,1,현실은 칼들고 난동부리는 사람 제압도 못하고 테이저건도 뺏겨서 도망가는 여경 음주운전하다 주차장차 들이박는 여경 남경이 제압할때 옆에서 응원하는 여경 치어리더인듯ㅋ하나 더 있는데 그분은 고소할까바 참음 그분 외국휴가다녀오고 티타임즐기게 내돈 내긴 싫음
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,6,독특한 비주얼과 저 많은 배우들을 한꺼번에 보는 맛이 있다.
배트맨 비긴즈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=37439&target=after,10,16년 전에 이런 영화가 개봉했었다니..  ㅠㅠ
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,8,
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,2,쩝~ 돈발라서 만든 작품이라면 뭐라도 있어야하는데 뭐도 없네요.콤보사먹었는데 콤보값이 더 아까웠어요.
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,8,큰기대 안하고봐서 재밌게봄
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,(슈퍼맨+엑스맨+캡틴플래닛) - 마동석 = 이터널스
보는 것을 사랑한다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=210266&target=after,10,인천 분이라면 애관극장을 한번이라도 와보셨던 분이라면 꼭꼭 봐야합니다.애관극장 사랑합니다! 오래도록 남아주셨으면 좋겠습니다.영화는 항상 애관!
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,7,각각 에피소드들과 큰 줄기의 이야기가 따로 노는 느낌
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,9,반지의 제왕 프리퀄.
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,9,확실히 색감이 너무아름다웠음 ㅜ 나머지 평은 다른분들과 비슷함
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,후속편이 너무 기다려질만큼 재밌었음
뉴 오더,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=196396&target=after,8,너무 재미있게 봤습니다~
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,퀄리티 높은 영화 잘봤습니다. 혐오를 안하면 살 수 없는 그분들^^
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,10,대사량이 살인적이라 뇌에 힘 딱 주고 봐야 함 ㅋㅋㅋ
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,5,음... 뭘 전달하고 싶었던걸까
언페이스풀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=34969&target=after,8,선을 넘었을 때의 참혹한 결말로 먹먹하게 만드는 영화다
서프러제트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=122131&target=after,10,없던여혐?무뇌충들이 참정권도 없었던게 차별이아니라도 빼액짖네ㅋㅋㅋㅋ
시동,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=183876&target=after,7,캐릭터 하나하나 모두 좋았습니다.
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,8,되게 기대한 것치고는 평범했어요 예고편이 전부인 느낌 개연성도 살짝 떨어지지만 벤 플렛과 다른 배우분들의 연기가 너무 좋았고 ost도 최고였어요 특히 초반에 sincerly me 나올 때 '맞다 내가 이래서 뮤지컬 영화를 좋아했었지' 하는 생각이 들었어요 공감이 많이되는  제재여서 좀 편하게 볼 수 있었어요 추천
악몽,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192364&target=after,10,생각보다 괜찮았네요~ 몰입감 좋았습니다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,요즘같이 힘들때 아무생각없이 보기좋은 영화네요ㅎㅎ
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,8,프랑스 문화에 대한 지식이 있다면 딱 부다페스트호텔만큼의 즐거움을 즐길 수 있는 영화! 잘 봤습니다
